STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SCR,M,2,RAIN,2011-02-01 00:00,2011-02-01 00:00,3.39,e,INCHES
SCR,M,2,RAIN,2011-03-01 00:00,2011-03-01 00:00,7.0, ,INCHES
SCR,M,2,RAIN,2011-04-01 00:00,2011-04-01 00:00,0.08, ,INCHES
SCR,M,2,RAIN,2011-05-01 00:00,2011-05-01 00:00,1.4, ,INCHES
SCR,M,2,RAIN,2011-06-01 00:00,2011-06-01 00:00,1.14, ,INCHES
SCR,M,2,RAIN,2011-07-01 00:00,2011-07-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2011-08-01 00:00,2011-08-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2011-09-01 00:00,2011-09-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2011-10-01 00:00,2011-10-01 00:00,1.72, ,INCHES
SCR,M,2,RAIN,2011-11-01 00:00,2011-11-01 00:00,0.87, ,INCHES
SCR,M,2,RAIN,2011-12-01 00:00,2011-12-01 00:00,0.07, ,INCHES
SCR,M,2,RAIN,2012-01-01 00:00,2012-01-01 00:00,2.52, ,INCHES
SCR,M,2,RAIN,2012-02-01 00:00,2012-02-01 00:00,0.94, ,INCHES
SCR,M,2,RAIN,2012-03-01 00:00,2012-03-01 00:00,4.45, ,INCHES
SCR,M,2,RAIN,2012-04-01 00:00,2012-04-01 00:00,2.42, ,INCHES
SCR,M,2,RAIN,2012-05-01 00:00,2012-05-01 00:00,0.0,T,INCHES
SCR,M,2,RAIN,2012-06-01 00:00,2012-06-01 00:00,0.03, ,INCHES
SCR,M,2,RAIN,2012-07-01 00:00,2012-07-01 00:00,0.03, ,INCHES
SCR,M,2,RAIN,2012-08-01 00:00,2012-08-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2012-09-01 00:00,2012-09-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2012-10-01 00:00,2012-10-01 00:00,1.28, ,INCHES
SCR,M,2,RAIN,2012-11-01 00:00,2012-11-01 00:00,3.97, ,INCHES
